Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,EducationField,Gender,HourlyRate,JobRole,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,StandardHours,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager
38,0,Non-Travel,1336,Human Resources,2,Human Resources,Male,100,Human Resources,2,2592,5,No,13,3,80,3,11,3,8
34,1,Travel_Frequently,234,Research & Development,9,Life Sciences,Male,93,Laboratory Technician,1,5346,4,No,17,3,80,2,7,0,7
37,1,Travel_Rarely,370,Research & Development,10,Medical,Male,58,Manufacturing Director,1,4213,1,No,15,3,80,1,10,0,8
39,0,Travel_Frequently,766,Sales,20,Life Sciences,Male,83,Sales Executive,4,4127,2,No,18,3,80,3,2,2,2
43,0,Non-Travel,343,Research & Development,9,Life Sciences,Male,52,Research Scientist,3,2438,4,No,13,3,80,2,3,1,2
41,0,Travel_Rarely,447,Research & Development,5,Life Sciences,Male,85,Healthcare Representative,2,6870,3,No,12,3,80,1,3,1,2
41,0,Travel_Rarely,796,Sales,4,Marketing,Female,81,Sales Executive,3,10447,0,Yes,13,3,80,4,22,13,5
30,0,Travel_Rarely,1092,Research & Development,10,Medical,Female,64,Manufacturing Director,3,9667,9,No,14,3,80,3,7,0,2
26,1,Travel_Rarely,920,Human Resources,20,Medical,Female,69,Human Resources,2,2148,0,Yes,11,3,80,3,5,1,4
46,1,Travel_Rarely,261,Research & Development,21,Medical,Female,66,Healthcare Representative,2,8926,4,No,22,4,80,4,9,3,7
40,0,Travel_Rarely,1194,Research & Development,1,Life Sciences,Female,52,Healthcare Representative,4,6513,4,No,17,3,80,3,5,0,3
34,0,Travel_Rarely,810,Sales,8,Technical Degree,Male,92,Sales Executive,3,6799,1,No,21,4,80,3,10,4,8
58,0,Non-Travel,350,Sales,2,Medical,Male,52,Manager,2,16291,4,No,22,4,80,2,16,14,14
35,0,Travel_Rarely,185,Research & Development,23,Medical,Male,91,Laboratory Technician,3,2705,0,No,16,3,80,4,5,0,3
47,0,Travel_Rarely,1001,Research & Development,4,Life Sciences,Female,92,Manufacturing Director,2,10333,8,Yes,12,3,80,3,22,14,10
40,0,Travel_Rarely,750,Research & Development,12,Life Sciences,Female,47,Healthcare Representative,1,4448,2,No,12,3,80,3,7,7,7
54,0,Travel_Rarely,431,Research & Development,7,Medical,Female,68,Research Scientist,4,6854,4,No,15,3,80,2,7,1,7
31,0,Travel_Frequently,1125,Sales,7,Marketing,Female,68,Sales Executive,1,9637,2,No,14,3,80,3,3,2,2
28,0,Travel_Rarely,1217,Research & Development,1,Medical,Female,67,Research Scientist,1,3591,1,No,25,4,80,3,3,1,2
38,0,Travel_Rarely,723,Sales,2,Marketing,Female,77,Sales Representative,4,5405,2,Yes,20,4,80,2,4,0,3
26,0,Travel_Rarely,572,Sales,10,Medical,Male,46,Sales Executive,4,4684,1,No,13,3,80,3,5,1,2
58,0,Travel_Frequently,1216,Research & Development,15,Life Sciences,Male,87,Research Director,3,15787,2,Yes,14,3,80,3,2,2,2
18,0,Non-Travel,1431,Research & Development,14,Medical,Female,33,Research Scientist,3,1514,1,No,16,3,80,1,0,0,0
31,1,Travel_Rarely,359,Human Resources,18,Human Resources,Male,89,Human Resources,1,2956,0,No,17,3,80,3,1,0,0
29,1,Travel_Rarely,350,Human Resources,13,Human Resources,Male,56,Human Resources,1,2335,4,Yes,15,3,80,3,2,2,0
45,0,Non-Travel,589,Sales,2,Life Sciences,Female,67,Sales Executive,3,5154,4,No,22,4,80,4,8,5,7
36,0,Travel_Rarely,430,Research & Development,2,Other,Female,73,Research Scientist,2,6962,4,Yes,22,4,80,3,1,0,0
43,0,Travel_Frequently,1422,Sales,2,Life Sciences,Male,92,Sales Executive,4,5675,1,No,20,4,80,3,7,7,7
27,0,Travel_Frequently,1297,Research & Development,5,Life Sciences,Female,53,Laboratory Technician,4,2379,0,Yes,14,3,80,2,5,0,2
29,0,Travel_Frequently,574,Research & Development,20,Medical,Male,40,Laboratory Technician,4,3812,1,No,13,3,80,4,11,3,10
32,0,Travel_Frequently,1318,Sales,10,Marketing,Male,79,Sales Executive,4,4648,8,No,13,3,80,4,0,0,0
42,0,Non-Travel,355,Research & Development,10,Technical Degree,Male,38,Research Scientist,3,2936,3,No,22,4,80,2,6,3,3
47,0,Travel_Rarely,207,Research & Development,9,Life Sciences,Female,64,Laboratory Technician,3,2105,4,No,12,3,80,3,2,2,0
46,0,Travel_Rarely,706,Research & Development,2,Life Sciences,Male,82,Manufacturing Director,4,8578,3,No,14,3,80,2,9,4,7
28,0,Non-Travel,280,Human Resources,1,Life Sciences,Male,43,Human Resources,4,2706,1,No,15,3,80,3,3,2,2
29,0,Travel_Rarely,726,Research & Development,29,Life Sciences,Male,93,Healthcare Representative,3,6384,8,No,17,3,80,3,7,1,6
42,0,Travel_Rarely,1142,Research & Development,8,Life Sciences,Male,81,Laboratory Technician,3,3968,4,No,13,3,80,3,0,0,0
32,1,Travel_Rarely,414,Sales,2,Marketing,Male,82,Sales Executive,2,9907,7,Yes,12,3,80,2,2,2,2
46,0,Travel_Rarely,1319,Sales,3,Technical Degree,Female,45,Sales Executive,1,13225,2,No,12,3,80,3,19,2,8
27,0,Travel_Rarely,728,Sales,23,Medical,Female,36,Sales Representative,3,3540,1,No,21,4,80,3,9,5,8
29,0,Travel_Rarely,352,Human Resources,6,Medical,Male,87,Human Resources,2,2804,1,No,11,3,80,3,1,0,0
43,0,Travel_Rarely,823,Research & Development,6,Medical,Female,81,Manager,3,19392,7,No,13,3,80,3,16,6,14
48,0,Travel_Rarely,1224,Research & Development,10,Life Sciences,Male,91,Research Director,2,19665,4,No,12,3,80,3,22,12,9
29,1,Travel_Frequently,459,Research & Development,24,Life Sciences,Male,73,Research Scientist,4,2439,1,Yes,24,4,80,2,1,1,0
46,1,Travel_Rarely,1254,Sales,10,Life Sciences,Female,64,Sales Executive,2,7314,5,No,21,4,80,3,8,0,7
27,0,Travel_Frequently,1131,Research & Development,15,Life Sciences,Female,77,Research Scientist,1,4774,0,No,19,3,80,2,7,7,3
39,0,Travel_Rarely,835,Research & Development,19,Other,Male,41,Research Scientist,4,3902,8,No,14,3,80,3,2,2,2
55,0,Travel_Rarely,836,Research & Development,2,Technical Degree,Male,98,Research Scientist,4,2662,8,No,20,4,80,4,5,0,4
28,0,Travel_Rarely,1172,Sales,3,Medical,Female,78,Sales Representative,2,2856,1,No,19,3,80,3,1,0,0
30,1,Travel_Rarely,945,Sales,9,Medical,Male,89,Sales Representative,4,1081,1,No,13,3,80,2,1,0,0
22,1,Travel_Rarely,391,Research & Development,7,Life Sciences,Male,75,Research Scientist,2,2472,1,Yes,23,4,80,3,1,0,0
36,0,Travel_Rarely,1266,Sales,10,Technical Degree,Female,63,Sales Executive,3,5673,1,Yes,13,3,80,3,10,1,7
31,0,Travel_Rarely,311,Research & Development,20,Life Sciences,Male,89,Laboratory Technician,3,4197,1,No,11,3,80,3,10,0,2
34,0,Travel_Rarely,1480,Sales,4,Life Sciences,Male,64,Sales Executive,4,9713,2,Yes,13,3,80,3,5,1,0
29,0,Travel_Rarely,592,Research & Development,7,Life Sciences,Male,59,Laboratory Technician,1,2062,3,No,14,3,80,3,3,1,2
37,0,Travel_Rarely,783,Research & Development,7,Medical,Male,78,Research Scientist,1,4284,5,Yes,22,4,80,3,5,0,4
35,0,Travel_Rarely,219,Research & Development,16,Other,Female,44,Manufacturing Director,2,4788,0,Yes,11,3,80,3,3,0,2
45,0,Travel_Rarely,556,Research & Development,25,Life Sciences,Female,93,Manufacturing Director,4,5906,0,No,13,3,80,2,9,3,8
36,0,Travel_Frequently,1213,Human Resources,2,Human Resources,Male,94,Human Resources,4,3886,1,No,21,4,80,2,10,0,8
40,0,Travel_Rarely,1137,Research & Development,1,Life Sciences,Male,98,Manager,1,16823,2,No,11,3,80,3,19,11,16
26,0,Travel_Rarely,482,Research & Development,1,Life Sciences,Female,90,Research Scientist,3,2933,1,Yes,13,3,80,2,1,1,0
27,0,Travel_Rarely,511,Sales,2,Medical,Female,89,Sales Executive,3,6500,0,No,14,3,80,2,8,0,7
48,0,Travel_Frequently,117,Research & Development,22,Medical,Female,58,Manager,4,17174,3,No,11,3,80,3,22,4,7
44,0,Travel_Rarely,170,Research & Development,1,Life Sciences,Male,78,Healthcare Representative,1,5033,2,No,15,3,80,3,2,2,2
34,1,Non-Travel,967,Research & Development,16,Technical Degree,Male,85,Research Scientist,1,2307,1,Yes,23,4,80,3,5,3,0
56,1,Travel_Rarely,1162,Research & Development,24,Life Sciences,Male,97,Laboratory Technician,4,2587,1,No,16,3,80,3,4,1,0
36,0,Travel_Rarely,335,Sales,17,Marketing,Male,33,Sales Executive,2,5507,2,No,16,3,80,1,4,1,3
41,0,Travel_Rarely,337,Sales,8,Marketing,Female,54,Sales Executive,2,4393,5,No,21,4,80,3,5,1,4
42,0,Travel_Rarely,1396,Research & Development,6,Medical,Male,83,Research Director,1,13348,9,No,13,3,80,4,13,5,7
31,0,Travel_Rarely,1079,Sales,10,Medical,Female,86,Sales Executive,4,6583,2,Yes,11,3,80,3,5,1,4
34,0,Travel_Rarely,735,Sales,3,Medical,Female,75,Sales Executive,4,8103,3,Yes,12,3,80,2,4,0,1
31,0,Travel_Rarely,471,Research & Development,4,Medical,Female,62,Laboratory Technician,3,3978,8,No,12,3,80,2,2,2,2
26,0,Travel_Frequently,1096,Research & Development,6,Other,Male,61,Laboratory Technician,4,2544,0,No,18,3,80,3,7,7,7
45,0,Travel_Frequently,1297,Research & Development,1,Medical,Male,44,Healthcare Representative,3,5399,4,No,12,3,80,3,4,0,3
33,0,Travel_Rarely,217,Sales,10,Marketing,Male,43,Sales Executive,3,5487,1,No,14,3,80,2,10,0,9
28,0,Travel_Frequently,783,Sales,1,Life Sciences,Male,42,Sales Executive,4,6834,1,Yes,12,3,80,3,7,0,7
29,1,Travel_Frequently,746,Sales,24,Technical Degree,Male,45,Sales Representative,1,1091,1,No,17,3,80,3,1,0,0
39,0,Non-Travel,1251,Sales,21,Life Sciences,Female,32,Sales Executive,3,5736,6,No,19,3,80,3,3,1,2
27,0,Travel_Rarely,1354,Research & Development,2,Technical Degree,Male,41,Research Scientist,2,2226,1,No,11,3,80,2,5,1,2
34,0,Travel_Frequently,735,Research & Development,22,Other,Male,86,Research Scientist,4,5747,1,Yes,15,3,80,3,15,6,11
28,1,Travel_Rarely,1475,Sales,13,Marketing,Female,84,Sales Executive,3,9854,3,Yes,11,3,80,3,2,2,2
47,0,Non-Travel,1169,Research & Development,14,Technical Degree,Male,64,Research Scientist,2,5467,8,No,18,3,80,4,8,1,7
56,0,Travel_Rarely,1443,Sales,11,Marketing,Female,89,Sales Executive,1,5380,4,No,16,3,80,3,0,0,0
39,0,Travel_Rarely,867,Research & Development,9,Medical,Male,87,Manufacturing Director,1,5151,1,No,25,4,80,3,10,7,9
38,0,Travel_Frequently,1394,Research & Development,8,Medical,Female,58,Research Scientist,2,2133,1,Yes,16,3,80,3,20,0,7
58,0,Travel_Rarely,605,Sales,21,Life Sciences,Female,72,Manager,4,17875,4,Yes,13,3,80,2,1,0,0
32,1,Travel_Frequently,238,Research & Development,5,Life Sciences,Female,47,Research Scientist,3,2432,3,Yes,14,3,80,3,4,0,3
38,0,Travel_Rarely,1206,Research & Development,9,Life Sciences,Male,71,Research Scientist,4,4771,2,No,19,3,80,4,5,0,3
49,0,Travel_Frequently,1064,Research & Development,2,Life Sciences,Male,42,Research Director,4,19161,3,No,15,3,80,3,5,4,3
42,0,Travel_Rarely,419,Sales,12,Marketing,Male,77,Sales Executive,4,5087,3,Yes,12,3,80,3,0,0,0
27,1,Travel_Frequently,1337,Human Resources,22,Human Resources,Female,58,Human Resources,2,2863,1,No,12,3,80,3,1,0,0
35,0,Travel_Rarely,682,Sales,18,Medical,Male,71,Sales Executive,1,5561,0,No,16,3,80,1,5,0,4
28,0,Non-Travel,1103,Research & Development,16,Medical,Male,49,Research Scientist,3,2144,1,No,14,3,80,2,5,1,4
31,0,Non-Travel,976,Research & Development,3,Medical,Male,48,Research Scientist,1,3065,1,Yes,13,3,80,4,4,2,3
36,0,Non-Travel,1351,Research & Development,9,Life Sciences,Male,66,Laboratory Technician,2,2810,1,No,22,4,80,3,5,0,2
34,0,Travel_Rarely,937,Sales,1,Marketing,Male,32,Sales Executive,4,9888,1,No,21,4,80,2,14,2,1
34,0,Travel_Rarely,1239,Sales,13,Medical,Male,39,Sales Executive,3,8628,1,No,18,3,80,2,8,1,1
26,0,Travel_Rarely,157,Research & Development,1,Medical,Male,95,Laboratory Technician,1,2867,0,No,13,3,80,2,7,7,6
29,0,Travel_Rarely,136,Research & Development,1,Life Sciences,Male,89,Healthcare Representative,1,5373,0,No,12,3,80,2,5,0,2
32,0,Non-Travel,1146,Research & Development,15,Medical,Female,34,Healthcare Representative,4,6667,5,No,18,3,80,3,5,1,2
31,0,Travel_Frequently,1125,Research & Development,1,Life Sciences,Male,48,Research Scientist,1,5003,1,No,21,4,80,3,10,8,7
28,1,Travel_Rarely,1404,Research & Development,17,Technical Degree,Male,32,Laboratory Technician,4,2367,5,No,12,3,80,2,4,0,3
38,0,Travel_Rarely,1404,Sales,1,Life Sciences,Male,59,Sales Representative,1,2858,4,No,14,3,80,2,1,0,0
35,0,Travel_Rarely,1224,Sales,7,Life Sciences,Female,55,Sales Executive,4,5204,1,Yes,11,3,80,3,10,0,9
27,0,Travel_Rarely,954,Sales,9,Marketing,Male,44,Sales Executive,4,4105,1,No,14,3,80,3,7,0,7
32,0,Travel_Rarely,1373,Research & Development,5,Life Sciences,Male,56,Manufacturing Director,4,9679,8,No,24,4,80,3,1,0,0
31,1,Travel_Frequently,754,Sales,26,Marketing,Male,63,Sales Executive,4,5617,1,Yes,11,3,80,3,10,0,8
53,1,Travel_Rarely,1168,Sales,24,Life Sciences,Male,66,Sales Executive,1,10448,6,Yes,13,3,80,2,2,2,2
54,0,Travel_Rarely,155,Research & Development,9,Life Sciences,Female,67,Research Scientist,3,2897,3,No,11,3,80,2,4,2,3
33,0,Travel_Frequently,1303,Research & Development,7,Life Sciences,Male,36,Healthcare Representative,3,5968,1,No,20,4,80,3,9,2,8
43,0,Travel_Rarely,574,Research & Development,11,Life Sciences,Male,30,Healthcare Representative,3,7510,1,No,17,3,80,3,10,0,9
38,0,Travel_Frequently,1444,Human Resources,1,Other,Male,88,Human Resources,2,2991,0,Yes,11,3,80,3,6,1,2
55,0,Travel_Rarely,189,Human Resources,26,Human Resources,Male,71,Manager,2,19636,4,Yes,18,3,80,3,10,1,4
31,0,Travel_Rarely,1276,Research & Development,2,Medical,Female,59,Laboratory Technician,4,1129,1,Yes,11,3,80,3,1,0,0
39,0,Travel_Rarely,119,Sales,15,Marketing,Male,77,Sales Executive,1,13341,0,No,12,3,80,3,20,11,10
42,0,Non-Travel,335,Research & Development,23,Life Sciences,Male,37,Research Scientist,3,4332,1,No,12,3,80,3,20,3,7
31,0,Non-Travel,697,Research & Development,10,Medical,Female,40,Research Director,3,11031,4,No,20,4,80,4,11,4,8
54,0,Travel_Rarely,157,Research & Development,10,Medical,Female,77,Manufacturing Director,1,4440,6,Yes,19,3,80,3,5,1,4
24,0,Travel_Rarely,771,Research & Development,1,Life Sciences,Male,45,Healthcare Representative,3,4617,1,No,12,3,80,2,4,1,2
23,0,Travel_Rarely,571,Research & Development,12,Other,Male,78,Laboratory Technician,4,2647,1,No,13,3,80,4,5,1,4
40,0,Travel_Frequently,692,Research & Development,11,Technical Degree,Female,73,Laboratory Technician,3,6323,1,No,11,3,80,4,10,9,4
40,0,Travel_Rarely,444,Sales,2,Marketing,Female,92,Sales Executive,2,5677,3,No,14,3,80,3,11,5,10
25,0,Travel_Rarely,309,Human Resources,2,Human Resources,Female,82,Human Resources,2,2187,4,No,14,3,80,3,2,1,2
30,0,Travel_Rarely,911,Research & Development,1,Medical,Male,76,Laboratory Technician,2,3748,1,No,13,3,80,2,12,1,7
25,0,Travel_Rarely,977,Research & Development,2,Other,Male,57,Laboratory Technician,3,3977,6,Yes,19,3,80,2,2,0,2
47,0,Travel_Rarely,1180,Research & Development,25,Medical,Male,84,Healthcare Representative,3,8633,2,No,23,4,80,3,17,12,11
33,0,Non-Travel,1313,Research & Development,1,Medical,Male,59,Laboratory Technician,3,2008,1,No,12,3,80,2,1,0,0
38,0,Travel_Rarely,1321,Sales,1,Life Sciences,Male,86,Sales Executive,2,4440,0,No,15,3,80,3,15,5,8
31,0,Travel_Rarely,1154,Sales,2,Life Sciences,Male,54,Sales Representative,3,3067,0,No,19,3,80,3,2,1,2
38,0,Travel_Frequently,508,Research & Development,6,Life Sciences,Male,72,Manufacturing Director,3,5321,2,No,11,3,80,3,8,7,7
42,0,Travel_Rarely,557,Research & Development,18,Life Sciences,Male,35,Research Scientist,1,5410,6,Yes,17,3,80,2,4,1,2
41,0,Travel_Rarely,642,Research & Development,1,Life Sciences,Male,76,Research Scientist,4,2782,3,No,22,4,80,3,5,1,0
47,0,Non-Travel,1162,Research & Development,1,Medical,Female,98,Research Director,2,11957,0,No,18,3,80,1,13,5,12
35,0,Travel_Rarely,1490,Research & Development,11,Medical,Male,43,Laboratory Technician,3,2660,7,Yes,11,3,80,3,2,2,2
22,0,Travel_Rarely,581,Research & Development,1,Life Sciences,Male,63,Research Scientist,3,3375,0,No,12,3,80,4,3,1,2
35,0,Travel_Rarely,1395,Research & Development,9,Medical,Male,48,Research Scientist,3,5098,1,No,19,3,80,3,10,0,8
33,0,Travel_Rarely,501,Research & Development,15,Medical,Female,95,Healthcare Representative,4,4878,0,Yes,13,3,80,3,9,8,1
32,0,Travel_Rarely,267,Research & Development,29,Life Sciences,Female,49,Laboratory Technician,2,2837,1,No,13,3,80,3,6,4,1
40,0,Travel_Rarely,543,Research & Development,1,Life Sciences,Male,83,Laboratory Technician,4,2406,8,No,19,3,80,2,1,0,0
32,0,Travel_Rarely,234,Sales,1,Medical,Male,68,Sales Representative,2,2269,0,No,14,3,80,3,2,2,2
39,0,Travel_Rarely,116,Research & Development,24,Life Sciences,Male,52,Research Scientist,4,4108,7,No,13,3,80,3,7,1,7
38,0,Travel_Rarely,201,Research & Development,10,Medical,Female,99,Research Director,3,13206,3,No,12,3,80,3,18,1,11
32,0,Travel_Rarely,801,Sales,1,Marketing,Female,48,Sales Executive,4,10422,1,No,19,3,80,3,14,5,7
37,0,Travel_Rarely,161,Research & Development,10,Life Sciences,Female,42,Research Director,4,13744,1,Yes,25,4,80,3,16,6,8
25,0,Travel_Rarely,1382,Sales,8,Other,Female,85,Sales Executive,3,4907,0,Yes,22,4,80,2,5,0,4
52,0,Non-Travel,585,Sales,29,Life Sciences,Male,40,Sales Representative,4,3482,2,No,15,3,80,2,9,0,0
44,0,Travel_Rarely,1037,Research & Development,1,Medical,Male,42,Research Scientist,4,2436,6,Yes,12,3,80,3,4,1,2
21,0,Travel_Rarely,501,Sales,5,Medical,Male,58,Sales Representative,1,2380,1,Yes,11,3,80,3,2,1,2
39,0,Non-Travel,105,Research & Development,9,Life Sciences,Male,87,Manager,4,19431,2,No,13,3,80,2,6,1,3
23,1,Travel_Frequently,638,Sales,9,Marketing,Male,33,Sales Representative,1,1790,1,No,19,3,80,2,1,1,0
36,0,Travel_Rarely,557,Sales,3,Medical,Female,94,Sales Executive,4,7644,0,No,19,3,80,3,9,3,4
36,0,Travel_Frequently,688,Research & Development,4,Life Sciences,Female,97,Manufacturing Director,2,5131,7,No,13,3,80,3,4,0,2
56,0,Non-Travel,667,Research & Development,1,Life Sciences,Male,57,Healthcare Representative,3,6306,1,No,21,4,80,2,13,1,9
29,1,Travel_Rarely,1092,Research & Development,1,Medical,Male,36,Research Scientist,4,4787,9,Yes,14,3,80,4,2,2,2
42,0,Travel_Rarely,300,Research & Development,2,Life Sciences,Male,56,Manager,3,18880,5,No,11,3,80,2,22,4,14
56,1,Travel_Rarely,310,Research & Development,7,Technical Degree,Male,72,Laboratory Technician,3,2339,8,No,11,3,80,1,10,9,8
41,0,Travel_Rarely,582,Research & Development,28,Life Sciences,Female,60,Manufacturing Director,2,13570,0,No,23,4,80,3,20,0,10
34,0,Travel_Rarely,704,Sales,28,Marketing,Female,95,Sales Executive,3,6712,1,No,21,4,80,3,8,1,7
36,0,Non-Travel,301,Sales,15,Marketing,Male,88,Sales Executive,4,5406,1,No,24,4,80,2,15,11,11
41,0,Travel_Rarely,930,Sales,3,Life Sciences,Male,57,Sales Executive,2,8938,2,No,11,3,80,3,5,0,4
32,0,Travel_Rarely,529,Research & Development,2,Technical Degree,Male,78,Research Scientist,1,2439,1,No,14,3,80,3,4,1,2
35,0,Travel_Rarely,1146,Human Resources,26,Life Sciences,Female,31,Human Resources,4,8837,1,Yes,16,3,80,3,9,1,7
38,0,Travel_Rarely,345,Sales,10,Life Sciences,Female,100,Sales Executive,4,5343,1,No,11,3,80,3,10,1,9
50,1,Travel_Frequently,878,Sales,1,Life Sciences,Male,94,Sales Executive,3,6728,7,No,12,3,80,3,6,0,1
36,0,Travel_Rarely,1120,Sales,11,Marketing,Female,100,Sales Executive,4,6652,4,No,13,3,80,2,6,0,0
45,0,Travel_Rarely,374,Sales,20,Life Sciences,Female,50,Sales Executive,3,4850,8,No,15,3,80,3,5,0,1
40,0,Travel_Rarely,1322,Research & Development,2,Life Sciences,Male,52,Research Scientist,3,2809,2,No,14,3,80,3,2,2,2
35,0,Travel_Frequently,1199,Research & Development,18,Life Sciences,Male,80,Healthcare Representative,3,5689,1,Yes,14,3,80,4,10,0,2
40,0,Travel_Rarely,1194,Research & Development,2,Medical,Female,98,Research Scientist,3,2001,2,No,14,3,80,3,5,0,2
35,0,Travel_Rarely,287,Research & Development,1,Life Sciences,Female,62,Research Scientist,4,2977,1,No,12,3,80,3,4,1,1
29,0,Travel_Rarely,1378,Research & Development,13,Other,Male,46,Laboratory Technician,2,4025,4,Yes,13,3,80,3,4,0,3
29,0,Travel_Rarely,468,Research & Development,28,Medical,Female,73,Research Scientist,1,3785,1,No,14,3,80,1,5,0,4
50,1,Travel_Rarely,410,Sales,28,Marketing,Male,39,Sales Executive,1,10854,4,Yes,13,3,80,3,3,2,0
39,0,Travel_Rarely,722,Sales,24,Marketing,Female,60,Sales Executive,4,12031,0,No,11,3,80,2,20,9,6
31,0,Non-Travel,325,Research & Development,5,Medical,Male,74,Manufacturing Director,1,9936,0,No,19,3,80,3,9,1,7
26,0,Travel_Rarely,1167,Sales,5,Other,Female,30,Sales Representative,3,2966,0,No,18,3,80,3,4,0,0
36,0,Travel_Frequently,884,Research & Development,23,Medical,Male,41,Laboratory Technician,4,2571,4,No,17,3,80,3,5,0,3
39,0,Travel_Rarely,613,Research & Development,6,Medical,Male,42,Healthcare Representative,1,9991,4,No,15,3,80,3,7,1,7
27,0,Travel_Rarely,155,Research & Development,4,Life Sciences,Male,87,Manufacturing Director,2,6142,1,Yes,20,4,80,3,6,0,3
49,0,Travel_Frequently,1023,Sales,2,Medical,Male,63,Sales Executive,2,5390,2,No,14,3,80,2,9,0,8
34,0,Travel_Rarely,628,Research & Development,8,Medical,Male,82,Laboratory Technician,3,4404,2,No,12,3,80,4,4,1,2
